analysis,anchor,pair,layer,n_examples,n_families,balanced_accuracy,baseline_balanced_accuracy,auroc,average_precision,f1,precision,recall,confusion_matrix_counts
cross_condition,end_of_user_pressure_sentence,evidence_emotional_pressure_to_closed_context_false_belief_pressure,30,36,36,0.500000,0.500000,0.500000,0.027778,0.054054,0.027778,1.000000,tn=0 fp=35 fn=0 tp=1
cross_condition,end_of_user_pressure_sentence,evidence_emotional_pressure_to_closed_context_false_belief_pressure,31,36,36,0.500000,0.500000,0.500000,0.027778,0.054054,0.027778,1.000000,tn=0 fp=35 fn=0 tp=1
cross_condition,end_of_user_pressure_sentence,evidence_emotional_pressure_to_closed_context_false_belief_pressure,32,36,36,0.500000,0.500000,0.500000,0.027778,0.054054,0.027778,1.000000,tn=0 fp=35 fn=0 tp=1
cross_condition,end_of_user_pressure_sentence,evidence_emotional_pressure_to_closed_context_false_belief_pressure,33,36,36,0.500000,0.500000,0.500000,0.027778,0.054054,0.027778,1.000000,tn=0 fp=35 fn=0 tp=1
cross_condition,end_of_user_pressure_sentence,evidence_emotional_pressure_to_closed_context_false_belief_pressure,34,36,36,0.500000,0.500000,0.500000,0.027778,0.054054,0.027778,1.000000,tn=0 fp=35 fn=0 tp=1
cross_condition,end_of_user_pressure_sentence,evidence_emotional_pressure_to_closed_context_false_belief_pressure,35,36,36,0.500000,0.500000,0.500000,0.027778,0.054054,0.027778,1.000000,tn=0 fp=35 fn=0 tp=1
overall_harmful,end_of_question,all_conditions_pooled,0,108,36,0.732323,0.500000,0.766554,0.222295,0.271186,0.160000,0.888889,tn=57 fp=42 fn=1 tp=8
overall_harmful,end_of_question,all_conditions_pooled,1,108,36,0.646465,0.500000,0.705948,0.195015,0.230769,0.139535,0.666667,tn=62 fp=37 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,2,108,36,0.702020,0.500000,0.732884,0.191172,0.264151,0.159091,0.777778,tn=62 fp=37 fn=2 tp=7
overall_harmful,end_of_question,all_conditions_pooled,3,108,36,0.767677,0.500000,0.794613,0.306600,0.307692,0.186047,0.888889,tn=64 fp=35 fn=1 tp=8
overall_harmful,end_of_question,all_conditions_pooled,4,108,36,0.712121,0.500000,0.757576,0.338821,0.274510,0.166667,0.777778,tn=64 fp=35 fn=2 tp=7
overall_harmful,end_of_question,all_conditions_pooled,5,108,36,0.671717,0.500000,0.741863,0.286514,0.255319,0.157895,0.666667,tn=67 fp=32 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,6,108,36,0.707071,0.500000,0.730640,0.201316,0.269231,0.162791,0.777778,tn=63 fp=36 fn=2 tp=7
overall_harmful,end_of_question,all_conditions_pooled,7,108,36,0.661616,0.500000,0.703704,0.150184,0.244898,0.150000,0.666667,tn=65 fp=34 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,8,108,36,0.671717,0.500000,0.725028,0.163972,0.255319,0.157895,0.666667,tn=67 fp=32 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,9,108,36,0.666667,0.500000,0.727273,0.186924,0.250000,0.153846,0.666667,tn=66 fp=33 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,10,108,36,0.676768,0.500000,0.751964,0.184895,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,11,108,36,0.671717,0.500000,0.754209,0.173441,0.255319,0.157895,0.666667,tn=67 fp=32 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,12,108,36,0.671717,0.500000,0.759820,0.171425,0.255319,0.157895,0.666667,tn=67 fp=32 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,13,108,36,0.671717,0.500000,0.748597,0.160106,0.255319,0.157895,0.666667,tn=67 fp=32 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,14,108,36,0.666667,0.500000,0.760943,0.172619,0.250000,0.153846,0.666667,tn=66 fp=33 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,15,108,36,0.722222,0.500000,0.771044,0.201096,0.285714,0.175000,0.777778,tn=66 fp=33 fn=2 tp=7
overall_harmful,end_of_question,all_conditions_pooled,16,108,36,0.666667,0.500000,0.774411,0.240023,0.250000,0.153846,0.666667,tn=66 fp=33 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,17,108,36,0.722222,0.500000,0.777778,0.248258,0.285714,0.175000,0.777778,tn=66 fp=33 fn=2 tp=7
overall_harmful,end_of_question,all_conditions_pooled,18,108,36,0.717172,0.500000,0.767677,0.215222,0.280000,0.170732,0.777778,tn=65 fp=34 fn=2 tp=7
overall_harmful,end_of_question,all_conditions_pooled,19,108,36,0.671717,0.500000,0.760943,0.192525,0.255319,0.157895,0.666667,tn=67 fp=32 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,20,108,36,0.671717,0.500000,0.763187,0.191032,0.255319,0.157895,0.666667,tn=67 fp=32 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,21,108,36,0.671717,0.500000,0.758698,0.179911,0.255319,0.157895,0.666667,tn=67 fp=32 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,22,108,36,0.681818,0.500000,0.717172,0.168110,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,23,108,36,0.676768,0.500000,0.722783,0.161604,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,24,108,36,0.676768,0.500000,0.731762,0.170331,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,25,108,36,0.676768,0.500000,0.689113,0.149473,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,26,108,36,0.676768,0.500000,0.711560,0.177469,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,27,108,36,0.676768,0.500000,0.722783,0.198889,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,28,108,36,0.676768,0.500000,0.739618,0.212810,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,29,108,36,0.681818,0.500000,0.725028,0.196783,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,30,108,36,0.681818,0.500000,0.725028,0.193514,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,31,108,36,0.681818,0.500000,0.730640,0.197049,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,32,108,36,0.676768,0.500000,0.735129,0.228868,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,33,108,36,0.671717,0.500000,0.737374,0.230000,0.255319,0.157895,0.666667,tn=67 fp=32 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,34,108,36,0.676768,0.500000,0.734007,0.207979,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_question,all_conditions_pooled,35,108,36,0.681818,0.500000,0.723906,0.215684,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
within_condition,end_of_question,evidence_emotional_pressure,0,36,36,0.533333,0.500000,0.638889,0.238887,0.250000,0.200000,0.333333,tn=22 fp=8 fn=4 tp=2
within_condition,end_of_question,evidence_emotional_pressure,1,36,36,0.633333,0.500000,0.611111,0.239406,0.375000,0.300000,0.500000,tn=23 fp=7 fn=3 tp=3
within_condition,end_of_question,evidence_emotional_pressure,2,36,36,0.633333,0.500000,0.583333,0.252183,0.375000,0.300000,0.500000,tn=23 fp=7 fn=3 tp=3
within_condition,end_of_question,evidence_emotional_pressure,3,36,36,0.666667,0.500000,0.677778,0.351111,0.428571,0.375000,0.500000,tn=25 fp=5 fn=3 tp=3
within_condition,end_of_question,evidence_emotional_pressure,4,36,36,0.583333,0.500000,0.644444,0.264658,0.307692,0.285714,0.333333,tn=25 fp=5 fn=4 tp=2
within_condition,end_of_question,evidence_emotional_pressure,5,36,36,0.416667,0.500000,0.538889,0.191172,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_question,evidence_emotional_pressure,6,36,36,0.433333,0.500000,0.361111,0.144255,0.000000,0.000000,0.000000,tn=26 fp=4 fn=6 tp=0
within_condition,end_of_question,evidence_emotional_pressure,7,36,36,0.416667,0.500000,0.261111,0.127890,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_question,evidence_emotional_pressure,8,36,36,0.400000,0.500000,0.416667,0.157310,0.000000,0.000000,0.000000,tn=24 fp=6 fn=6 tp=0
within_condition,end_of_question,evidence_emotional_pressure,9,36,36,0.433333,0.500000,0.400000,0.156293,0.000000,0.000000,0.000000,tn=26 fp=4 fn=6 tp=0
within_condition,end_of_question,evidence_emotional_pressure,10,36,36,0.400000,0.500000,0.444444,0.162866,0.000000,0.000000,0.000000,tn=24 fp=6 fn=6 tp=0
within_condition,end_of_question,evidence_emotional_pressure,11,36,36,0.433333,0.500000,0.472222,0.180831,0.000000,0.000000,0.000000,tn=26 fp=4 fn=6 tp=0
within_condition,end_of_question,evidence_emotional_pressure,12,36,36,0.416667,0.500000,0.350000,0.143285,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_question,evidence_emotional_pressure,13,36,36,0.400000,0.500000,0.266667,0.128794,0.000000,0.000000,0.000000,tn=24 fp=6 fn=6 tp=0
within_condition,end_of_question,evidence_emotional_pressure,14,36,36,0.400000,0.500000,0.350000,0.142140,0.000000,0.000000,0.000000,tn=24 fp=6 fn=6 tp=0
within_condition,end_of_question,evidence_emotional_pressure,15,36,36,0.416667,0.500000,0.377778,0.151848,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_question,evidence_emotional_pressure,16,36,36,0.416667,0.500000,0.416667,0.163332,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_question,evidence_emotional_pressure,17,36,36,0.500000,0.500000,0.555556,0.210214,0.166667,0.166667,0.166667,tn=25 fp=5 fn=5 tp=1
within_condition,end_of_question,evidence_emotional_pressure,18,36,36,0.583333,0.500000,0.600000,0.241945,0.307692,0.285714,0.333333,tn=25 fp=5 fn=4 tp=2
within_condition,end_of_question,evidence_emotional_pressure,19,36,36,0.600000,0.500000,0.683333,0.277777,0.333333,0.333333,0.333333,tn=26 fp=4 fn=4 tp=2
within_condition,end_of_question,evidence_emotional_pressure,20,36,36,0.583333,0.500000,0.705556,0.321645,0.307692,0.285714,0.333333,tn=25 fp=5 fn=4 tp=2
within_condition,end_of_question,evidence_emotional_pressure,21,36,36,0.566667,0.500000,0.677778,0.270383,0.285714,0.250000,0.333333,tn=24 fp=6 fn=4 tp=2
within_condition,end_of_question,evidence_emotional_pressure,22,36,36,0.483333,0.500000,0.611111,0.236845,0.153846,0.142857,0.166667,tn=24 fp=6 fn=5 tp=1
within_condition,end_of_question,evidence_emotional_pressure,23,36,36,0.466667,0.500000,0.616667,0.229372,0.142857,0.125000,0.166667,tn=23 fp=7 fn=5 tp=1
within_condition,end_of_question,evidence_emotional_pressure,24,36,36,0.450000,0.500000,0.666667,0.255996,0.133333,0.111111,0.166667,tn=22 fp=8 fn=5 tp=1
within_condition,end_of_question,evidence_emotional_pressure,25,36,36,0.466667,0.500000,0.611111,0.229233,0.142857,0.125000,0.166667,tn=23 fp=7 fn=5 tp=1
within_condition,end_of_question,evidence_emotional_pressure,26,36,36,0.550000,0.500000,0.672222,0.283294,0.266667,0.222222,0.333333,tn=23 fp=7 fn=4 tp=2
within_condition,end_of_question,evidence_emotional_pressure,27,36,36,0.650000,0.500000,0.700000,0.311616,0.400000,0.333333,0.500000,tn=24 fp=6 fn=3 tp=3
within_condition,end_of_question,evidence_emotional_pressure,28,36,36,0.650000,0.500000,0.705556,0.317803,0.400000,0.333333,0.500000,tn=24 fp=6 fn=3 tp=3
within_condition,end_of_question,evidence_emotional_pressure,29,36,36,0.650000,0.500000,0.683333,0.294877,0.400000,0.333333,0.500000,tn=24 fp=6 fn=3 tp=3
within_condition,end_of_question,evidence_emotional_pressure,30,36,36,0.483333,0.500000,0.677778,0.281464,0.153846,0.142857,0.166667,tn=24 fp=6 fn=5 tp=1
within_condition,end_of_question,evidence_emotional_pressure,31,36,36,0.650000,0.500000,0.688889,0.301350,0.400000,0.333333,0.500000,tn=24 fp=6 fn=3 tp=3
within_condition,end_of_question,evidence_emotional_pressure,32,36,36,0.666667,0.500000,0.688889,0.301822,0.428571,0.375000,0.500000,tn=25 fp=5 fn=3 tp=3
within_condition,end_of_question,evidence_emotional_pressure,33,36,36,0.666667,0.500000,0.683333,0.293273,0.428571,0.375000,0.500000,tn=25 fp=5 fn=3 tp=3
within_condition,end_of_question,evidence_emotional_pressure,34,36,36,0.566667,0.500000,0.672222,0.285320,0.285714,0.250000,0.333333,tn=24 fp=6 fn=4 tp=2
within_condition,end_of_question,evidence_emotional_pressure,35,36,36,0.500000,0.500000,0.694444,0.304311,0.166667,0.166667,0.166667,tn=25 fp=5 fn=5 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,0,36,36,0.779412,0.500000,0.867647,0.350000,0.210526,0.117647,1.000000,tn=19 fp=15 fn=0 tp=2
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,1,36,36,0.617647,0.500000,0.897059,0.309524,0.133333,0.071429,1.000000,tn=8 fp=26 fn=0 tp=2
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,2,36,36,0.823529,0.500000,0.926471,0.366667,0.250000,0.142857,1.000000,tn=22 fp=12 fn=0 tp=2
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,3,36,36,0.941176,0.500000,0.955882,0.700000,0.500000,0.333333,1.000000,tn=30 fp=4 fn=0 tp=2
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,4,36,36,0.735294,0.500000,0.970588,0.750000,0.500000,0.500000,0.500000,tn=33 fp=1 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,5,36,36,0.750000,0.500000,0.926471,0.642857,0.666667,1.000000,0.500000,tn=34 fp=0 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,6,36,36,0.750000,0.500000,0.838235,0.576923,0.666667,1.000000,0.500000,tn=34 fp=0 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,7,36,36,0.602941,0.500000,0.750000,0.552632,0.153846,0.090909,0.500000,tn=24 fp=10 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,8,36,36,0.691176,0.500000,0.764706,0.308824,0.285714,0.200000,0.500000,tn=30 fp=4 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,9,36,36,0.720588,0.500000,0.720588,0.300000,0.400000,0.333333,0.500000,tn=32 fp=2 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,10,36,36,0.632353,0.500000,0.573529,0.137037,0.181818,0.111111,0.500000,tn=26 fp=8 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,11,36,36,0.661765,0.500000,0.485294,0.277778,0.222222,0.142857,0.500000,tn=28 fp=6 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,12,36,36,0.735294,0.500000,0.529412,0.529412,0.500000,0.500000,0.500000,tn=33 fp=1 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,13,36,36,0.602941,0.500000,0.573529,0.283333,0.153846,0.090909,0.500000,tn=24 fp=10 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,14,36,36,0.632353,0.500000,0.691176,0.214286,0.181818,0.111111,0.500000,tn=26 fp=8 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,15,36,36,0.588235,0.500000,0.720588,0.300000,0.142857,0.083333,0.500000,tn=23 fp=11 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,16,36,36,0.397059,0.500000,0.617647,0.105556,0.000000,0.000000,0.000000,tn=27 fp=7 fn=2 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,17,36,36,0.382353,0.500000,0.588235,0.094017,0.000000,0.000000,0.000000,tn=26 fp=8 fn=2 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,18,36,36,0.426471,0.500000,0.617647,0.100962,0.000000,0.000000,0.000000,tn=29 fp=5 fn=2 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,19,36,36,0.617647,0.500000,0.705882,0.133929,0.166667,0.100000,0.500000,tn=25 fp=9 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,20,36,36,0.602941,0.500000,0.661765,0.147619,0.153846,0.090909,0.500000,tn=24 fp=10 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,21,36,36,0.632353,0.500000,0.691176,0.214286,0.181818,0.111111,0.500000,tn=26 fp=8 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,22,36,36,0.602941,0.500000,0.588235,0.533333,0.153846,0.090909,0.500000,tn=24 fp=10 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,23,36,36,0.647059,0.500000,0.573529,0.283333,0.200000,0.125000,0.500000,tn=27 fp=7 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,24,36,36,0.661765,0.500000,0.661765,0.540000,0.222222,0.142857,0.500000,tn=28 fp=6 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,25,36,36,0.632353,0.500000,0.588235,0.533333,0.181818,0.111111,0.500000,tn=26 fp=8 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,26,36,36,0.617647,0.500000,0.720588,0.300000,0.166667,0.100000,0.500000,tn=25 fp=9 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,27,36,36,0.661765,0.500000,0.720588,0.300000,0.222222,0.142857,0.500000,tn=28 fp=6 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,28,36,36,0.705882,0.500000,0.705882,0.216667,0.333333,0.250000,0.500000,tn=31 fp=3 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,29,36,36,0.705882,0.500000,0.705882,0.216667,0.333333,0.250000,0.500000,tn=31 fp=3 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,30,36,36,0.470588,0.500000,0.720588,0.219298,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,31,36,36,0.470588,0.500000,0.750000,0.225490,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,32,36,36,0.470588,0.500000,0.764706,0.191667,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,33,36,36,0.720588,0.500000,0.779412,0.233333,0.400000,0.333333,0.500000,tn=32 fp=2 fn=1 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,34,36,36,0.470588,0.500000,0.794118,0.238095,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_evidence_false_belief_pressure,35,36,36,0.470588,0.500000,0.852941,0.266667,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,0,36,36,0.614286,0.500000,0.942857,0.333333,0.068966,0.035714,1.000000,tn=8 fp=27 fn=0 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,1,36,36,0.542857,0.500000,0.400000,0.045455,0.058824,0.030303,1.000000,tn=3 fp=32 fn=0 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,2,36,36,0.628571,0.500000,0.600000,0.066667,0.071429,0.037037,1.000000,tn=9 fp=26 fn=0 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,3,36,36,0.471429,0.500000,0.828571,0.142857,0.000000,0.000000,0.000000,tn=33 fp=2 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,4,36,36,0.485714,0.500000,0.685714,0.083333,0.000000,0.000000,0.000000,tn=34 fp=1 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,5,36,36,0.485714,0.500000,0.800000,0.125000,0.000000,0.000000,0.000000,tn=34 fp=1 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,6,36,36,0.485714,0.500000,0.800000,0.125000,0.000000,0.000000,0.000000,tn=34 fp=1 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,7,36,36,0.500000,0.500000,0.857143,0.166667,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,8,36,36,0.500000,0.500000,0.971429,0.500000,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,9,36,36,1.000000,0.500000,1.000000,1.000000,1.000000,1.000000,1.000000,tn=35 fp=0 fn=0 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,10,36,36,0.985714,0.500000,0.971429,0.500000,0.666667,0.500000,1.000000,tn=34 fp=1 fn=0 tp=1
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,11,36,36,0.485714,0.500000,0.885714,0.200000,0.000000,0.000000,0.000000,tn=34 fp=1 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,12,36,36,0.500000,0.500000,0.971429,0.500000,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,13,36,36,0.428571,0.500000,0.828571,0.142857,0.000000,0.000000,0.000000,tn=30 fp=5 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,14,36,36,0.471429,0.500000,0.942857,0.333333,0.000000,0.000000,0.000000,tn=33 fp=2 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,15,36,36,0.442857,0.500000,0.857143,0.166667,0.000000,0.000000,0.000000,tn=31 fp=4 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,16,36,36,0.485714,0.500000,0.828571,0.142857,0.000000,0.000000,0.000000,tn=34 fp=1 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,17,36,36,0.457143,0.500000,0.800000,0.125000,0.000000,0.000000,0.000000,tn=32 fp=3 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,18,36,36,0.471429,0.500000,0.857143,0.166667,0.000000,0.000000,0.000000,tn=33 fp=2 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,19,36,36,0.371429,0.500000,0.428571,0.047619,0.000000,0.000000,0.000000,tn=26 fp=9 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,20,36,36,0.328571,0.500000,0.342857,0.041667,0.000000,0.000000,0.000000,tn=23 fp=12 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,21,36,36,0.314286,0.500000,0.342857,0.041667,0.000000,0.000000,0.000000,tn=22 fp=13 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,22,36,36,0.342857,0.500000,0.285714,0.038462,0.000000,0.000000,0.000000,tn=24 fp=11 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,23,36,36,0.271429,0.500000,0.228571,0.035714,0.000000,0.000000,0.000000,tn=19 fp=16 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,24,36,36,0.257143,0.500000,0.285714,0.038462,0.000000,0.000000,0.000000,tn=18 fp=17 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,25,36,36,0.300000,0.500000,0.228571,0.035714,0.000000,0.000000,0.000000,tn=21 fp=14 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,26,36,36,0.214286,0.500000,0.228571,0.035714,0.000000,0.000000,0.000000,tn=15 fp=20 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,27,36,36,0.271429,0.500000,0.342857,0.041667,0.000000,0.000000,0.000000,tn=19 fp=16 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,28,36,36,0.314286,0.500000,0.485714,0.052632,0.000000,0.000000,0.000000,tn=22 fp=13 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,29,36,36,0.328571,0.500000,0.542857,0.058824,0.000000,0.000000,0.000000,tn=23 fp=12 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,30,36,36,0.357143,0.500000,0.485714,0.052632,0.000000,0.000000,0.000000,tn=25 fp=10 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,31,36,36,0.342857,0.500000,0.600000,0.066667,0.000000,0.000000,0.000000,tn=24 fp=11 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,32,36,36,0.400000,0.500000,0.771429,0.111111,0.000000,0.000000,0.000000,tn=28 fp=7 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,33,36,36,0.385714,0.500000,0.742857,0.100000,0.000000,0.000000,0.000000,tn=27 fp=8 fn=1 tp=0
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,34,36,36,0.371429,0.500000,0.685714,0.083333,0.000000,0.000000,0.000000,tn=26 fp=9 fn=1 tp=0
