analysis,anchor,pair,layer,n_examples,n_families,balanced_accuracy,baseline_balanced_accuracy,auroc,average_precision,f1,precision,recall,confusion_matrix_counts
overall_harmful,end_of_answer_choices,all_conditions_pooled,0,108,36,0.500000,0.500000,0.500000,0.092593,0.169492,0.092593,1.000000,tn=0 fp=98 fn=0 tp=10
overall_harmful,end_of_answer_choices,all_conditions_pooled,1,108,36,0.524490,0.500000,0.372959,0.154135,0.125000,0.166667,0.100000,tn=93 fp=5 fn=9 tp=1
overall_harmful,end_of_answer_choices,all_conditions_pooled,2,108,36,0.524490,0.500000,0.114796,0.090665,0.125000,0.166667,0.100000,tn=93 fp=5 fn=9 tp=1
overall_harmful,end_of_answer_choices,all_conditions_pooled,3,108,36,0.593878,0.500000,0.797449,0.285389,0.250000,0.214286,0.300000,tn=87 fp=11 fn=7 tp=3
overall_harmful,end_of_answer_choices,all_conditions_pooled,4,108,36,0.704082,0.500000,0.821939,0.327788,0.416667,0.357143,0.500000,tn=89 fp=9 fn=5 tp=5
overall_harmful,end_of_answer_choices,all_conditions_pooled,5,108,36,0.878571,0.500000,0.867857,0.294830,0.545455,0.391304,0.900000,tn=84 fp=14 fn=1 tp=9
overall_harmful,end_of_answer_choices,all_conditions_pooled,6,108,36,0.868367,0.500000,0.859694,0.281163,0.514286,0.360000,0.900000,tn=82 fp=16 fn=1 tp=9
overall_harmful,end_of_answer_choices,all_conditions_pooled,7,108,36,0.713265,0.500000,0.871939,0.310698,0.363636,0.260870,0.600000,tn=81 fp=17 fn=4 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,8,108,36,0.518367,0.500000,0.537245,0.156700,0.142857,0.111111,0.200000,tn=82 fp=16 fn=8 tp=2
overall_harmful,end_of_answer_choices,all_conditions_pooled,9,108,36,0.483673,0.500000,0.443367,0.133264,0.083333,0.071429,0.100000,tn=85 fp=13 fn=9 tp=1
overall_harmful,end_of_answer_choices,all_conditions_pooled,10,108,36,0.478571,0.500000,0.208673,0.077376,0.080000,0.066667,0.100000,tn=84 fp=14 fn=9 tp=1
overall_harmful,end_of_answer_choices,all_conditions_pooled,11,108,36,0.447959,0.500000,0.260714,0.078933,0.064516,0.047619,0.100000,tn=78 fp=20 fn=9 tp=1
overall_harmful,end_of_answer_choices,all_conditions_pooled,12,108,36,0.463265,0.500000,0.209694,0.080198,0.071429,0.055556,0.100000,tn=81 fp=17 fn=9 tp=1
overall_harmful,end_of_answer_choices,all_conditions_pooled,13,108,36,0.693878,0.500000,0.558673,0.243102,0.384615,0.312500,0.500000,tn=87 fp=11 fn=5 tp=5
overall_harmful,end_of_answer_choices,all_conditions_pooled,14,108,36,0.448980,0.500000,0.414796,0.121122,0.000000,0.000000,0.000000,tn=88 fp=10 fn=10 tp=0
overall_harmful,end_of_answer_choices,all_conditions_pooled,15,108,36,0.709184,0.500000,0.567857,0.271811,0.434783,0.384615,0.500000,tn=90 fp=8 fn=5 tp=5
overall_harmful,end_of_answer_choices,all_conditions_pooled,16,108,36,0.459184,0.500000,0.457653,0.159836,0.000000,0.000000,0.000000,tn=90 fp=8 fn=10 tp=0
overall_harmful,end_of_answer_choices,all_conditions_pooled,17,108,36,0.684694,0.500000,0.775000,0.412211,0.470588,0.571429,0.400000,tn=95 fp=3 fn=6 tp=4
overall_harmful,end_of_answer_choices,all_conditions_pooled,18,108,36,0.509184,0.500000,0.232143,0.080041,0.105263,0.111111,0.100000,tn=90 fp=8 fn=9 tp=1
overall_harmful,end_of_answer_choices,all_conditions_pooled,19,108,36,0.469388,0.500000,0.344388,0.108397,0.000000,0.000000,0.000000,tn=92 fp=6 fn=10 tp=0
overall_harmful,end_of_answer_choices,all_conditions_pooled,20,108,36,0.493878,0.500000,0.229082,0.083179,0.090909,0.083333,0.100000,tn=87 fp=11 fn=9 tp=1
overall_harmful,end_of_answer_choices,all_conditions_pooled,21,108,36,0.533673,0.500000,0.299490,0.091815,0.160000,0.133333,0.200000,tn=85 fp=13 fn=8 tp=2
overall_harmful,end_of_answer_choices,all_conditions_pooled,22,108,36,0.454082,0.500000,0.454592,0.133550,0.000000,0.000000,0.000000,tn=89 fp=9 fn=10 tp=0
overall_harmful,end_of_answer_choices,all_conditions_pooled,23,108,36,0.664286,0.500000,0.415816,0.184143,0.380952,0.363636,0.400000,tn=91 fp=7 fn=6 tp=4
overall_harmful,end_of_answer_choices,all_conditions_pooled,24,108,36,0.674490,0.500000,0.426020,0.198207,0.421053,0.444444,0.400000,tn=93 fp=5 fn=6 tp=4
overall_harmful,end_of_answer_choices,all_conditions_pooled,25,108,36,0.469388,0.500000,0.373980,0.116133,0.000000,0.000000,0.000000,tn=92 fp=6 fn=10 tp=0
overall_harmful,end_of_answer_choices,all_conditions_pooled,26,108,36,0.454082,0.500000,0.441327,0.132432,0.000000,0.000000,0.000000,tn=89 fp=9 fn=10 tp=0
overall_harmful,end_of_answer_choices,all_conditions_pooled,27,108,36,0.443878,0.500000,0.036224,0.059190,0.000000,0.000000,0.000000,tn=87 fp=11 fn=10 tp=0
overall_harmful,end_of_answer_choices,all_conditions_pooled,28,108,36,0.428571,0.500000,0.120918,0.063911,0.000000,0.000000,0.000000,tn=84 fp=14 fn=10 tp=0
overall_harmful,end_of_answer_choices,all_conditions_pooled,29,108,36,0.438776,0.500000,0.123980,0.064793,0.000000,0.000000,0.000000,tn=86 fp=12 fn=10 tp=0
overall_harmful,end_of_answer_choices,all_conditions_pooled,30,108,36,0.454082,0.500000,0.139286,0.066615,0.000000,0.000000,0.000000,tn=89 fp=9 fn=10 tp=0
overall_harmful,end_of_answer_choices,all_conditions_pooled,31,108,36,0.438776,0.500000,0.139286,0.064755,0.000000,0.000000,0.000000,tn=86 fp=12 fn=10 tp=0
overall_harmful,end_of_answer_choices,all_conditions_pooled,32,108,36,0.563265,0.500000,0.312755,0.116148,0.200000,0.150000,0.300000,tn=81 fp=17 fn=7 tp=3
overall_harmful,end_of_answer_choices,all_conditions_pooled,33,108,36,0.593878,0.500000,0.668878,0.201631,0.250000,0.214286,0.300000,tn=87 fp=11 fn=7 tp=3
overall_harmful,end_of_answer_choices,all_conditions_pooled,34,108,36,0.578571,0.500000,0.682143,0.213209,0.222222,0.176471,0.300000,tn=84 fp=14 fn=7 tp=3
overall_harmful,end_of_answer_choices,all_conditions_pooled,35,108,36,0.578571,0.500000,0.610714,0.195633,0.222222,0.176471,0.300000,tn=84 fp=14 fn=7 tp=3
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,0,36,36,0.500000,0.500000,0.500000,0.138889,0.243902,0.138889,1.000000,tn=0 fp=31 fn=0 tp=5
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,1,36,36,0.435484,0.500000,0.335484,0.143299,0.000000,0.000000,0.000000,tn=27 fp=4 fn=5 tp=0
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,2,36,36,0.583871,0.500000,0.400000,0.270283,0.285714,0.500000,0.200000,tn=30 fp=1 fn=4 tp=1
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,3,36,36,0.635484,0.500000,0.754839,0.528472,0.363636,0.333333,0.400000,tn=27 fp=4 fn=3 tp=2
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,4,36,36,0.819355,0.500000,0.909677,0.622222,0.571429,0.444444,0.800000,tn=26 fp=5 fn=1 tp=4
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,5,36,36,0.719355,0.500000,0.890323,0.563889,0.461538,0.375000,0.600000,tn=26 fp=5 fn=2 tp=3
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,6,36,36,0.835484,0.500000,0.858065,0.383290,0.615385,0.500000,0.800000,tn=27 fp=4 fn=1 tp=4
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,7,36,36,0.835484,0.500000,0.941935,0.800000,0.615385,0.500000,0.800000,tn=27 fp=4 fn=1 tp=4
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,8,36,36,0.735484,0.500000,0.909677,0.596825,0.500000,0.428571,0.600000,tn=27 fp=4 fn=2 tp=3
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,9,36,36,0.635484,0.500000,0.541935,0.292101,0.363636,0.333333,0.400000,tn=27 fp=4 fn=3 tp=2
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,10,36,36,0.535484,0.500000,0.541935,0.251587,0.200000,0.200000,0.200000,tn=27 fp=4 fn=4 tp=1
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,11,36,36,0.419355,0.500000,0.322581,0.138829,0.000000,0.000000,0.000000,tn=26 fp=5 fn=5 tp=0
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,12,36,36,0.419355,0.500000,0.006452,0.086855,0.000000,0.000000,0.000000,tn=26 fp=5 fn=5 tp=0
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,13,36,36,0.719355,0.500000,0.554839,0.297974,0.461538,0.375000,0.600000,tn=26 fp=5 fn=2 tp=3
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,14,36,36,0.467742,0.500000,0.374194,0.215483,0.000000,0.000000,0.000000,tn=29 fp=2 fn=5 tp=0
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,15,36,36,0.651613,0.500000,0.548387,0.297302,0.400000,0.400000,0.400000,tn=28 fp=3 fn=3 tp=2
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,16,36,36,0.535484,0.500000,0.393548,0.228518,0.200000,0.200000,0.200000,tn=27 fp=4 fn=4 tp=1
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,17,36,36,0.600000,0.500000,0.793548,0.617917,0.333333,1.000000,0.200000,tn=31 fp=0 fn=4 tp=1
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,18,36,36,0.567742,0.500000,0.245161,0.151915,0.250000,0.333333,0.200000,tn=29 fp=2 fn=4 tp=1
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,19,36,36,0.451613,0.500000,0.703226,0.337778,0.000000,0.000000,0.000000,tn=28 fp=3 fn=5 tp=0
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,20,36,36,0.451613,0.500000,0.509677,0.216783,0.000000,0.000000,0.000000,tn=28 fp=3 fn=5 tp=0
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,21,36,36,0.451613,0.500000,0.348387,0.163933,0.000000,0.000000,0.000000,tn=28 fp=3 fn=5 tp=0
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,22,36,36,0.567742,0.500000,0.522581,0.229481,0.250000,0.333333,0.200000,tn=29 fp=2 fn=4 tp=1
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,23,36,36,0.667742,0.500000,0.567742,0.295321,0.444444,0.500000,0.400000,tn=29 fp=2 fn=3 tp=2
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,24,36,36,0.651613,0.500000,0.587097,0.307684,0.400000,0.400000,0.400000,tn=28 fp=3 fn=3 tp=2
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,25,36,36,0.635484,0.500000,0.561290,0.269286,0.363636,0.333333,0.400000,tn=27 fp=4 fn=3 tp=2
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,26,36,36,0.651613,0.500000,0.574194,0.296045,0.400000,0.400000,0.400000,tn=28 fp=3 fn=3 tp=2
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,27,36,36,0.451613,0.500000,0.374194,0.186949,0.000000,0.000000,0.000000,tn=28 fp=3 fn=5 tp=0
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,28,36,36,0.451613,0.500000,0.374194,0.186949,0.000000,0.000000,0.000000,tn=28 fp=3 fn=5 tp=0
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,29,36,36,0.451613,0.500000,0.361290,0.170283,0.000000,0.000000,0.000000,tn=28 fp=3 fn=5 tp=0
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,30,36,36,0.467742,0.500000,0.412903,0.238835,0.000000,0.000000,0.000000,tn=29 fp=2 fn=5 tp=0
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,31,36,36,0.467742,0.500000,0.400000,0.202169,0.000000,0.000000,0.000000,tn=29 fp=2 fn=5 tp=0
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,32,36,36,0.535484,0.500000,0.522581,0.219481,0.200000,0.200000,0.200000,tn=27 fp=4 fn=4 tp=1
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,33,36,36,0.519355,0.500000,0.361290,0.176632,0.181818,0.166667,0.200000,tn=26 fp=5 fn=4 tp=1
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,34,36,36,0.519355,0.500000,0.380645,0.183515,0.181818,0.166667,0.200000,tn=26 fp=5 fn=4 tp=1
within_condition,end_of_answer_choices,closed_context_false_belief_pressure,35,36,36,0.519355,0.500000,0.174194,0.114115,0.181818,0.166667,0.200000,tn=26 fp=5 fn=4 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,0,36,36,0.500000,0.500000,0.500000,0.055556,0.105263,0.055556,1.000000,tn=0 fp=34 fn=0 tp=2
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,1,36,36,0.455882,0.500000,0.000000,0.042063,0.000000,0.000000,0.000000,tn=31 fp=3 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,2,36,36,0.470588,0.500000,0.029412,0.043277,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,3,36,36,0.426471,0.500000,0.823529,0.196429,0.000000,0.000000,0.000000,tn=29 fp=5 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,4,36,36,0.647059,0.500000,0.838235,0.211111,0.200000,0.125000,0.500000,tn=27 fp=7 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,5,36,36,0.661765,0.500000,0.808824,0.182540,0.222222,0.142857,0.500000,tn=28 fp=6 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,6,36,36,0.661765,0.500000,0.823529,0.194444,0.222222,0.142857,0.500000,tn=28 fp=6 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,7,36,36,0.676471,0.500000,0.897059,0.375000,0.250000,0.166667,0.500000,tn=29 fp=5 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,8,36,36,0.676471,0.500000,0.852941,0.226190,0.250000,0.166667,0.500000,tn=29 fp=5 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,9,36,36,0.426471,0.500000,0.411765,0.091071,0.000000,0.000000,0.000000,tn=29 fp=5 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,10,36,36,0.441176,0.500000,0.029412,0.042929,0.000000,0.000000,0.000000,tn=30 fp=4 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,11,36,36,0.441176,0.500000,0.014706,0.042484,0.000000,0.000000,0.000000,tn=30 fp=4 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,12,36,36,0.441176,0.500000,0.000000,0.042063,0.000000,0.000000,0.000000,tn=30 fp=4 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,13,36,36,0.676471,0.500000,0.455882,0.152778,0.250000,0.166667,0.500000,tn=29 fp=5 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,14,36,36,0.470588,0.500000,0.455882,0.152778,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,15,36,36,0.455882,0.500000,0.470588,0.153571,0.000000,0.000000,0.000000,tn=31 fp=3 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,16,36,36,0.455882,0.500000,0.102941,0.046432,0.000000,0.000000,0.000000,tn=31 fp=3 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,17,36,36,0.750000,0.500000,0.955882,0.700000,0.666667,1.000000,0.500000,tn=34 fp=0 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,18,36,36,0.455882,0.500000,0.117647,0.046653,0.000000,0.000000,0.000000,tn=31 fp=3 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,19,36,36,0.455882,0.500000,0.441176,0.127778,0.000000,0.000000,0.000000,tn=31 fp=3 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,20,36,36,0.455882,0.500000,0.441176,0.100840,0.000000,0.000000,0.000000,tn=31 fp=3 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,21,36,36,0.455882,0.500000,0.426471,0.091912,0.000000,0.000000,0.000000,tn=31 fp=3 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,22,36,36,0.455882,0.500000,0.455882,0.101732,0.000000,0.000000,0.000000,tn=31 fp=3 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,23,36,36,0.720588,0.500000,0.500000,0.196078,0.400000,0.333333,0.500000,tn=32 fp=2 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,24,36,36,0.705882,0.500000,0.514706,0.196970,0.333333,0.250000,0.500000,tn=31 fp=3 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,25,36,36,0.441176,0.500000,0.455882,0.128571,0.000000,0.000000,0.000000,tn=30 fp=4 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,26,36,36,0.441176,0.500000,0.455882,0.128571,0.000000,0.000000,0.000000,tn=30 fp=4 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,27,36,36,0.455882,0.500000,0.029412,0.043277,0.000000,0.000000,0.000000,tn=31 fp=3 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,28,36,36,0.470588,0.500000,0.029412,0.043277,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,29,36,36,0.470588,0.500000,0.044118,0.043723,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,30,36,36,0.470588,0.500000,0.044118,0.043723,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,31,36,36,0.470588,0.500000,0.073529,0.044700,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,32,36,36,0.720588,0.500000,0.485294,0.195238,0.400000,0.333333,0.500000,tn=32 fp=2 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,33,36,36,0.705882,0.500000,0.470588,0.194444,0.333333,0.250000,0.500000,tn=31 fp=3 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,34,36,36,0.705882,0.500000,0.514706,0.279412,0.333333,0.250000,0.500000,tn=31 fp=3 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,35,36,36,0.705882,0.500000,0.470588,0.153571,0.333333,0.250000,0.500000,tn=31 fp=3 fn=1 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,0,36,36,0.500000,0.500000,0.500000,0.083333,0.153846,0.083333,1.000000,tn=0 fp=33 fn=0 tp=3
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,1,36,36,0.621212,0.500000,0.383838,0.383578,0.285714,0.250000,0.333333,tn=30 fp=3 fn=2 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,2,36,36,0.469697,0.500000,0.101010,0.061519,0.000000,0.000000,0.000000,tn=31 fp=2 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,3,36,36,0.590909,0.500000,0.848485,0.277778,0.222222,0.166667,0.333333,tn=28 fp=5 fn=2 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,4,36,36,0.727273,0.500000,0.848485,0.277778,0.333333,0.222222,0.666667,tn=26 fp=7 fn=1 tp=2
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,5,36,36,0.742424,0.500000,0.848485,0.294444,0.363636,0.250000,0.666667,tn=27 fp=6 fn=1 tp=2
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,6,36,36,0.742424,0.500000,0.848485,0.345238,0.363636,0.250000,0.666667,tn=27 fp=6 fn=1 tp=2
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,7,36,36,0.742424,0.500000,0.868687,0.361905,0.363636,0.250000,0.666667,tn=27 fp=6 fn=1 tp=2
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,8,36,36,0.560606,0.500000,0.555556,0.151105,0.181818,0.125000,0.333333,tn=26 fp=7 fn=2 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,9,36,36,0.393939,0.500000,0.474747,0.114430,0.000000,0.000000,0.000000,tn=26 fp=7 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,10,36,36,0.424242,0.500000,0.272727,0.081944,0.000000,0.000000,0.000000,tn=28 fp=5 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,11,36,36,0.590909,0.500000,0.323232,0.115278,0.222222,0.166667,0.333333,tn=28 fp=5 fn=2 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,12,36,36,0.606061,0.500000,0.323232,0.213492,0.250000,0.200000,0.333333,tn=29 fp=4 fn=2 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,13,36,36,0.727273,0.500000,0.616162,0.456349,0.333333,0.222222,0.666667,tn=26 fp=7 fn=1 tp=2
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,14,36,36,0.469697,0.500000,0.313131,0.104167,0.000000,0.000000,0.000000,tn=31 fp=2 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,15,36,36,0.424242,0.500000,0.565657,0.167460,0.000000,0.000000,0.000000,tn=28 fp=5 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,16,36,36,0.424242,0.500000,0.353535,0.095139,0.000000,0.000000,0.000000,tn=28 fp=5 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,17,36,36,0.666667,0.500000,0.626263,0.472222,0.500000,1.000000,0.333333,tn=33 fp=0 fn=2 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,18,36,36,0.454545,0.500000,0.373737,0.108777,0.000000,0.000000,0.000000,tn=30 fp=3 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,19,36,36,0.454545,0.500000,0.575758,0.179365,0.000000,0.000000,0.000000,tn=30 fp=3 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,20,36,36,0.454545,0.500000,0.545455,0.138636,0.000000,0.000000,0.000000,tn=30 fp=3 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,21,36,36,0.454545,0.500000,0.575758,0.159933,0.000000,0.000000,0.000000,tn=30 fp=3 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,22,36,36,0.454545,0.500000,0.303030,0.084470,0.000000,0.000000,0.000000,tn=30 fp=3 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,23,36,36,0.621212,0.500000,0.323232,0.131313,0.285714,0.250000,0.333333,tn=30 fp=3 fn=2 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,24,36,36,0.606061,0.500000,0.353535,0.160394,0.250000,0.200000,0.333333,tn=29 fp=4 fn=2 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,25,36,36,0.409091,0.500000,0.272727,0.094444,0.000000,0.000000,0.000000,tn=27 fp=6 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,26,36,36,0.424242,0.500000,0.262626,0.088492,0.000000,0.000000,0.000000,tn=28 fp=5 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,27,36,36,0.454545,0.500000,0.000000,0.056629,0.000000,0.000000,0.000000,tn=30 fp=3 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,28,36,36,0.454545,0.500000,0.000000,0.056629,0.000000,0.000000,0.000000,tn=30 fp=3 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,29,36,36,0.439394,0.500000,0.010101,0.056926,0.000000,0.000000,0.000000,tn=29 fp=4 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,30,36,36,0.454545,0.500000,0.010101,0.056926,0.000000,0.000000,0.000000,tn=30 fp=3 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,31,36,36,0.454545,0.500000,0.030303,0.057578,0.000000,0.000000,0.000000,tn=30 fp=3 fn=3 tp=0
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,32,36,36,0.590909,0.500000,0.282828,0.102381,0.222222,0.166667,0.333333,tn=28 fp=5 fn=2 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,33,36,36,0.575758,0.500000,0.292929,0.113492,0.200000,0.142857,0.333333,tn=27 fp=6 fn=2 tp=1
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,34,36,36,0.575758,0.500000,0.323232,0.158497,0.200000,0.142857,0.333333,tn=27 fp=6 fn=2 tp=1
