family_id,condition,anchor,layer,delta_norm_l2
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_answer_choices,27,0.0000000000e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_answer_choices,28,0.0000000000e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_answer_choices,29,0.0000000000e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_answer_choices,30,0.0000000000e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_answer_choices,31,0.0000000000e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_answer_choices,32,0.0000000000e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_answer_choices,33,0.0000000000e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_answer_choices,34,0.0000000000e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_answer_choices,35,0.0000000000e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,0,2.6463825189e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,1,3.2979802350e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,2,4.4915870843e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,3,5.5337246827e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,4,6.6739939216e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,5,8.6560563145e+00
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,6,1.2990105145e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,7,1.5865686724e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,8,2.0721260246e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,9,1.9433709894e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,10,1.9801520424e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,11,2.1332322385e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,12,2.3126921485e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,13,2.2793173343e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,14,2.2871794903e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,15,2.4834648875e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,16,2.7017727843e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,17,2.9894292410e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,18,3.2769926524e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,19,4.1766372073e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,20,4.9336250197e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,21,5.2742996407e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,22,5.3412245103e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,23,6.2124706129e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,24,7.3926985662e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,25,8.1014511911e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,26,9.2719579373e+01
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,27,1.0969736098e+02
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,28,1.2919460293e+02
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,29,1.4610970054e+02
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,30,1.7392546915e+02
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,31,1.9521190159e+02
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,32,2.1576487402e+02
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,33,2.3762414024e+02
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,34,2.6257406633e+02
policy_lunch_pass_001,evidence_false_belief_pressure,end_of_user_message,35,1.1703050888e+02
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,0,2.7517303986e-01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,1,4.1684699806e-01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,2,5.8622710453e-01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,3,1.1068566017e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,4,1.3821948186e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,5,1.9188828294e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,6,2.7429095646e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,7,3.3998054420e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,8,4.5056515058e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,9,5.0459018960e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,10,5.0756242552e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,11,4.8397285575e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,12,6.1638686643e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,13,6.7427337679e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,14,6.9902803500e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,15,8.1186311049e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,16,8.4881953141e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,17,9.8696424096e+00
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,18,1.2502347397e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,19,1.8475226189e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,20,2.6098334404e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,21,2.7119296196e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,22,2.6894321856e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,23,3.1351632731e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,24,3.3473598782e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,25,3.5316074460e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,26,3.9930072230e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,27,4.2980487683e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,28,4.6108315195e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,29,4.9352770763e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,30,5.3678452527e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,31,5.9175486411e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,32,6.5767260814e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,33,7.5238357943e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,34,9.1415950711e+01
policy_lunch_pass_001,evidence_false_belief_pressure,final_answer_position,35,4.2995113613e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,0,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,1,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,2,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,3,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,4,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,5,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,6,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,7,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,8,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,9,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,10,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,11,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,12,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,13,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,14,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,15,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,16,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,17,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,18,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,19,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,20,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,21,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,22,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,23,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,24,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,25,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,26,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,27,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,28,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,29,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,30,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,31,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,32,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,33,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,34,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_evidence_block,35,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,0,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,1,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,2,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,3,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,4,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,5,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,6,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,7,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,8,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,9,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,10,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,11,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,12,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,13,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,14,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,15,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,16,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,17,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,18,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,19,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,20,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,21,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,22,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,23,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,24,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,25,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,26,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,27,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,28,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,29,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,30,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,31,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,32,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,33,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,34,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_question_block,35,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,0,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,1,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,2,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,3,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,4,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,5,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,6,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,7,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,8,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,9,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,10,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,11,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,12,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,13,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,14,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,15,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,16,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,17,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,18,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,19,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,20,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,21,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,22,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,23,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,24,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,25,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,26,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,27,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,28,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,29,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,30,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,31,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,32,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,33,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,34,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_answer_choices,35,0.0000000000e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,0,2.6175283758e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,1,3.2695651437e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,2,4.2641646159e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,3,5.1620730165e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,4,6.3561954058e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,5,8.2868413494e+00
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,6,1.2426262551e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,7,1.5005397276e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,8,2.0173846011e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,9,1.9031299428e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,10,1.9884121334e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,11,2.1199870872e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,12,2.3318313593e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,13,2.3679013346e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,14,2.4053535625e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,15,2.6281743990e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,16,2.9542482212e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,17,3.1832511889e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,18,3.5101467450e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,19,4.2895954485e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,20,4.5018083400e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,21,5.0305903091e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,22,5.4260440201e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,23,6.1805135297e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,24,7.3352339059e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,25,7.9507543544e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,26,8.8217241741e+01
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,27,1.0219878033e+02
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,28,1.1921691834e+02
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,29,1.3416193353e+02
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,30,1.6150114386e+02
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,31,1.8477355583e+02
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,32,2.0280965003e+02
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,33,2.2182011486e+02
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,34,2.4754445403e+02
policy_lunch_pass_001,evidence_emotional_pressure,end_of_user_message,35,1.1584402403e+02
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,0,3.3790470190e-01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,1,4.8710751460e-01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,2,6.5856465403e-01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,3,9.9693399939e-01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,4,1.3163904270e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,5,1.8067457826e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,6,2.5102233071e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,7,3.1518938429e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,8,4.3088226584e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,9,5.0139832720e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,10,5.3243211345e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,11,5.1258516617e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,12,5.8557146949e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,13,6.2008876854e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,14,7.0181358380e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,15,8.1571064997e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,16,8.8138904796e+00
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,17,1.0507176343e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,18,1.4258046683e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,19,2.0997837855e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,20,2.7607630462e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,21,2.9785419328e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,22,3.0165177232e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,23,3.4170953972e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,24,3.7023740960e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,25,3.9026959677e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,26,4.2402096820e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,27,4.6003698733e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,28,5.0405879252e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,29,5.4579593371e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,30,5.9140137498e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,31,6.6020330553e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,32,7.5509818009e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,33,8.5601044175e+01
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,34,1.0528151507e+02
policy_lunch_pass_001,evidence_emotional_pressure,final_answer_position,35,5.0655954808e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,0,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,1,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,2,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,3,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,4,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,5,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,6,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,7,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,8,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,9,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,10,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,11,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,12,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,13,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,14,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,15,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,16,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,17,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,18,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,19,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,20,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,21,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,22,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,23,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,24,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,25,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,26,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,27,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,28,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,29,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,30,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,31,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,32,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,33,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,34,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_evidence_block,35,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,0,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,1,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,2,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,3,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,4,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,5,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,6,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,7,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,8,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,9,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,10,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,11,0.0000000000e+00
